215,49296.00013
216,67011.85992
217,43268.6001
218,66790.51989
219,47860.2699
220,62404.34992
221,51440.66008
222,28216.29002
223,66972.35987
224,66411.05003
225,28667.46996
226,47721.72003
227,45447.75982
228,52696.52997
229,58069.89995
230,53678.88001
231,56009.20998
232,44820.11002
233,57096.61997
234,62490.95999
235,39899.96981
236,52791.68
237,31401.69994
238,55240.95001
239,25631.62003
240,33841.56005
241,92120.79004
242,52926.25992
243,58582.82999
244,38708.61996
245,41029.19
246,19535.01003
247,53713.87997
248,31560.45996
249,59424.89
250,71487.39003
251,8094.450007
252,44533.83002
253,48936.55993
254,39406.19007
255,28302.17993
256,33726.91
257,33281.75002
258,40319.02999
259,64053.1
260,40917.39005
261,36937.62993
262,35823.29006
263,51119.98992
264,61403.50994
265,34281.07996
266,34642.88985
267,36596.33991
268,39667.7901
269,35851.1
270,62858.96007
271,57999.65014
272,48986.46994
273,56243.71999
274,44038.04998
275,51705.79002
276,37824.93997
277,44187.94
278,42986.47009
279,40297.17997
280,34025.18999
281,58483.14992
282,50527.74987
283,55633.77995
284,33142.70994
285,94086.14982
286,34047.66995
287,33290.05996
288,23668.91993
289,42481.77012
290,25351.69001
291,40555.14995
292,50162.00001
293,38701.13996
294,55119.49998
295,59950.4701
296,23071.83998
297,29455.17998
298,48131.5
299,32169.42999
300,38597.86001
301,47774.3899
302,51066.43
303,27333.49
304,27459.12996
305,55949.05999
306,51062.84001
307,26281.85004
308,57449.75003
309,34082.8302
310,51161.94991
311,67658.82008
312,38639.53997
313,50688.45999
314,30910.38005
315,43351.63001
316,50058.56013
317,5246.66999
318,54255.91994
319,29659.74993
320,31285.07008
321,55479.91004
322,38970.75992
323,37361.20988
324,5003.389976
325,21365.38994
326,32061.97001
327,49643.41003
328,30185.94999
329,53948.52
330,38914.51003
331,49349.10003
332,46626.79
333,36411.45998
334,30821.57003
335,33958.03009
336,33287.23992
337,39677.71995
338,47837.49007
339,29059.00004
340,60772.66
341,33114.43007
342,54352.19002
343,27421.42993
344,46981.46997
345,62023.81997
346,35953.6699
347,34944.04001
348,47867.55
349,57606.41003
350,31884.34997
351,51778.86003
352,69920.73006
353,57915.88004
354,50938.65993
355,27487.72999
356,58382.34996
357,51693.83
358,51614.33016
359,68847.57994
360,76209.61002
361,47953.45997
362,39329.37999
363,28665.03997
364,32625.24003
365,42362.60995
366,72877.51986
367,23223.83996
368,34377.64988
369,66788.11
370,43776.41008
371,42207.96007
372,48644.63005
373,49511.81997
374,48643.32002
375,40287.15001
376,32686.28986
377,51643.58998
378,56816.60006
379,42223.49002
380,47073.00009
381,16696.03
382,42980.99997
383,46205.69995
384,32447.65993
385,28263.39998
386,54773.34996
387,38342.40994
388,39002.11001
389,27305.87998
390,46442.69007
391,1141.279979
392,47941.28993
393,65814.63006
394,70094.99995
395,33787.77002
396,69030.58999
397,28677.76997
398,24224.49992
399,48444.49996
400,34764.40002
401,49924.91996
402,54906.26003
403,39962.98994
404,28628.75991
405,31813.47005
406,37523.10993
407,43525.41
408,37203.19997
409,38171.40004
410,36261.51995
411,39797.17996
412,39650.95993
413,68120.54006
414,25888.77996
415,34786.78997
416,38497.52998
417,52870.57998
418,51615.90997
419,21862.75994
420,29561.66988
421,33425.60997
422,29570.33992
423,43997.41992
424,44701.8
425,42095.16006
426,45460.69006
427,57355.66004
428,30553.10997
429,35673.88999
430,28881.1
431,39679.94996
432,38974.77
433,27382.72002
434,37215.28995
435,27590.90014
436,58279.35995
437,51091.14015
438,45483.18994
439,40982.01994
440,24110.04006
441,30386.35993
442,51447.98002
443,20690.01002
444,45671.85999
445,31906.5
446,33998.76996
447,50738.92009
448,33986.66007
449,6785.629974
450,6414.70998
451,29678.47002
452,74634.94002
453,2265.429997
454,5782.299998
455,25150.15009
456,30477.17992
457,32208.86004
458,31441.39993
459,16336.34004
460,41350.66002
461,1210.129994
462,25595.45
463,42357.08011
464,48315.32007
465,39948.31014
466,23132.65997
467,31137.18992
468,35596.39998
469,22082.16
470,29438.02994
471,40366.28994
472,45888.84999
473,29308.94
474,41378.31996
475,23417.17994
476,56520.21998
477,34094.64998
478,29875.98
479,42432.80997
480,30650.99994
481,41245.71998
482,36091.11998
483,28383.30005
484,28593.67007
485,40006.55997
486,37843.14999
487,33545.32999
488,40440.72992
489,21318.24005
490,30010.16996
491,58040.97002
492,32121.53001
493,48914.3299
494,15628.44998
495,37244.89002
496,32393.9
497,25950.55998
498,3761.28
499,6514.749977
500,30548.33007
501,59683.62995
502,27578.25998
503,37432.73995
504,20612.15003
505,6267.439962
506,44474.76982
507,42449.14999
508,32509.58998
509,35835.41003
510,52851.23001
511,48145.82998
512,16456.06998
513,49852.00995
514,49917.90994
515,45193.5101
516,31194.67003
517,41567.37001
518,31393.84998
519,27226.55997
520,19396.31995
521,19864.09995
522,40045.02001
523,38481.5899
524,32212.13005
525,21194.18
526,33844.70004
527,42577.18997
528,7506.369998
529,30172.84997
530,33309.66996
531,11.36999975
532,28581.84001
533,32213.03998
534,37496.75997
535,37814.00997
536,27877.54999
537,14611.32997
538,36562.46006
539,23876.35001
540,31079.49007
541,50124.0299
542,41976.07991
543,36453.25001
544,29449.45993
545,49577.08997
546,26367.55
547,22666.67
548,11033.87
549,37768.93998
550,26504.21996
551,29471.82999
552,5722.200015
553,39950.39998
554,19536.7099
555,25212.11
556,34728.17997
557,31695.58002
558,39156.45995
559,28835.17999
560,45618.95994
561,27531.44999
562,31565.93002
563,17388.94003
564,22057.31999
565,26334.02998
566,46175.48004
567,43556.73994
568,41021.86992
569,20419.25999
570,37805.87004
571,38159.49996
572,37782.19001
573,48587.52994
574,32417.32991
575,27875.19
576,32126.88
577,30484.10002
578,28891.68993
579,41967.31994
580,34728.80995
581,28224.52998
582,54708.01005
583,31248.26
584,53373.71
585,16001.63997
586,48259.30992
587,19151.81996
588,26216.87005
589,24242.98008
590,33259.08001
591,32408.15996
592,28229.36995
593,31141.63001
594,24037.17999
595,27340.22001
596,16848.05996
597,25660.85004
598,23358.06998
599,27760.82996
600,44783.20997
601,20102.28002
602,60504.04007
603,22633.79
604,24488.19996
605,21628.10999
606,17620.81003
607,42470.12998
608,53091.39001
609,18235.34999
610,23109.09995
611,22523.36996
612,60185.94995
613,23339.79006
614,32567.75989
615,43142.9699
616,37383.03003
617,18703.36
618,24513.39002
619,29751.23994
620,23090.01997
621,29081.71998
622,23442.98999
623,22655.96
624,25773.48003
625,27188.80001
626,25979.59992
627,31793.01995
628,19868.26
629,41946.68015
630,2768.09999
631,25848.92993
632,24876.24994
633,29351.83998
634,15204.96002
635,2844.629998
636,31549.2399
637,30709.89997
638,33499.95998
639,32580.21002
640,33264.74997
641,44906.08999
642,61629.38992
643,35129.68006
644,23677.47995
645,28157.7901
646,17019.23003
647,25822.67986
648,26242.66999
649,25284.49992
650,37662.1
651,31155.25998
652,15878.88002
653,34907.52004
654,19181.04997
655,19674.02012
656,26001.72998
657,20344.95002
658,24562.13999
659,37173.96997
660,19489.66004
661,27977.28998
662,45007.37
663,27364.66002
664,68801.02
665,29160.89
666,15003.17997
667,17923.2701
668,22305.9
669,30913.70996
670,23618.40995
671,31912.73986
672,38801.66999
673,52096.74996
674,58125.49003
675,20041.22002
676,46031.95989
677,29658.97001
678,24692.73008
679,28674.86013
680,36795.89999
681,11905.05
682,20348.07003
683,26285.4
684,27238.67998
685,20950.32002
686,43333.48002
687,16963.20996
688,191.8599999
689,42869.92981
690,41173.71004
691,50430.85004
692,5747.099986
693,23440.5899
694,35174.66991
695,49506.09994
696,50928.45003
697,17650.82998
698,26570.46999
699,19868.57002
700,16386.64997
701,26689.78996
702,39241.52
703,21991.35004
704,39078.62999
705,27967.81002
706,27040.08006
707,33082.24009
708,2742.659987
709,38858.23004
710,22465.58005
711,54404.59
712,17303.11003
713,19144.48995
714,22400.16992
715,28490.75
716,3206.789996
717,13446.8
718,23761.81005
719,19970.90005
720,12552.49998
721,23643.65005
722,25047.74998
723,34672.48999
724,3660.619994
725,15011.48998
726,13236.46
727,40041.44006
728,24167.74997
729,24893.75994
730,17755.60999
731,31359.85999
732,24371.64997
733,38459.72005
734,19262.29
735,13615.99998
736,38220.51996
737,21020.70999
738,17067.70005
739,32565.58001
740,49313.72003
741,20483.39001
742,15955.06998
743,35743.25008
744,27491.89005
745,19684.08001
746,27636.47006
747,36721.46
748,46106.81007
749,27941.23992
750,35750.2199
751,19885.95003
752,13612.66997
753,16130.18992
754,28266.87006
755,22134.68999
756,15000.45996
757,129.2099985
758,11364.34996
759,21336.26009
760,9339.209985
761,23730.81005
762,34422.14012
763,34985.57997
764,17980.83001
765,44587.57996
766,25512.48
767,22162.23008
768,21593.03999
769,21591.9
770,42327.43001
771,40177.53995
772,23677.15997
773,19414.84002
774,35015.62005
775,42143.4199
776,29433.67996
777,11770.7
778,23681.72998
779,30707.68996
780,12718.16999
781,34768.51996
782,39511.19995
783,32567.04004
784,30771.40997
785,22342.01999
786,37835.20999
787,19903.98993
788,28415.63998
789,12522.18998
790,30091.95001
791,22373.92999
792,1787.619994
793,23930.39005
794,23763.74007
795,42188.96
796,38398.58996
797,18439.12002
798,22280.39003
799,28780.64998
800,20358.01989
801,27160.92995
802,27186.18995
803,29164.18001
804,35354.49011
805,30354.64003
806,33908.80001
807,26130.16003
808,12625.50002
809,23636.15002
810,15294.25998
811,32449.76997
812,45721.72005
813,33753.18002
814,18314.51993
815,23384.05994
816,34285.56999
817,35876.93002
818,13492.50002
819,770.1399991
820,23969.77005
821,2746.649999
822,14562.28001
823,25177.52994
824,30184.45
825,22549.52004
826,16971.09002
827,28735.67991
828,21163.64004
829,42118.48006
830,22683.01993
831,16303.00003
832,14315.16001
833,29453.49
834,18550.10003
835,37446.25995
836,41764.50995
837,15397.23001
838,1826.969992
839,23052.58997
840,32838.23002
841,26114.07
842,17568.30002
843,30141.4501
844,27546.65996
845,40257.83
846,37495.40001
847,18056.82005
848,12385.96999
849,20611.87997
850,12400.21
851,14655.95998
852,19143.42005
853,22017.10999
854,17082.27996
855,27643.12999
856,18167.19004
857,18532.73001
858,12172.75
859,29939.22005
860,25125.67
861,35741.85996
862,28447.64995
863,25060.99997
864,24037.04
865,41322.01999
866,15150.22014
867,25179.85997
868,32177.80996
869,22915.53002
870,10921.55997
871,21306.27995
872,41170.95996
873,18446.74004
874,2925.490001
875,1511.399999
876,13854.62997
877,40536.36994
878,16578.71997
879,13032.21
880,35362.10001
881,17190.57993
882,29119.18003
883,20987.55004
884,36878.71007
885,12653.35006
886,40843.41998
887,27165.61008
888,30265.22009
889,12557.76999
890,21512.8699
891,13810.38996
892,21917.57011
893,31847.19004
894,22163.51999
895,4066.079996
896,14054.21997
897,39663.96998
898,23068.25006
899,25603.96995
900,14021.05002
901,15401.68998
902,33598.78
903,11452.31
904,25181.23998
905,25846.61999
906,14422.55998
907,24425.78009
908,29212.46998
909,57314.56996
910,39737.17999
911,23463.06997
912,26733.74005
913,22645.62005
914,20329.41997
915,26812.38995
916,24436.49995
917,30342.61004
918,30317.77993
919,30808.32994
920,20171.23005
921,27983.94002
922,30669.03998
923,11124.28999
924,17518.82996
925,25511.85997
926,21988.68998
927,15547.32004
928,32568.45996
929,29117.42
930,62473.55988
931,13679.85998
932,24290.76008
933,34149.96994
934,12564.87001
935,28854.67
936,27200.61992
937,23952.75999
938,35812.65996
939,17135.71996
940,33988.43997
941,26227.14997
942,9804.059974
943,15001.59002
944,24158.16996
945,13769.63002
946,1603.580002
947,21109.93
948,26782.68999
949,1308.119992
950,25799.54997
951,12550.15995
952,32208.92997
953,35591.70007
954,12787.08997
955,28999.03995
956,17942.33995
957,34625.83007
958,28372.93999
959,21672.62999
960,36801.04001
961,26486.58002
962,18721.83994
963,16729.30003
964,17408.48002
965,2542.719988
966,15436.2501
967,28406.29999
968,41156.33002
969,19516.49993
970,36296.15992
971,30050.26995
972,16902.75996
973,23478.06
974,17921.40003
975,18853.88002
976,23016.19006
977,24726.90002
978,659.0699928
979,60181.10006
980,21772.52998
981,27925.58994
982,1248.269994
983,3929.449992
984,22890.45997
985,20695.0101
986,12584.64
987,26119.79995
988,14372.43003
989,26890.61008
990,34853.01996
991,12506.69
992,17046.54993
993,2558.419988
994,25658.63
995,23244.2
996,13878.77997
997,18126.81012
998,1400.219999
999,13512.13999
1000,8558.980002
1001,24885.04996
1002,20151.25994
1003,24538.55001
1004,12092.60999
1005,28264.04005
1006,25885.61999
1007,13855.59999
1008,24656.53998
1009,13876.01
1010,15873.47996
1011,29920.36004
1012,15384.55001
1013,15000.49006
1014,17830.32006
1015,27018.37002
1016,17430.76001
1017,25799.00992
1018,35668.60002
1019,31446.1901
1020,9423.890037
1021,25642.11994
1022,16359.73999
1023,12071.33998
1024,25558.33997
1025,10415.29999
1026,20952.74999
1027,27697.25994
1028,24811.44002
1029,23007.62999
1030,22738.50996
1031,18421.27999
1032,13961.84001
1033,13990.85
1034,28161.44998
1035,24319.94995
1036,21497.93998
1037,33612.06998
1038,35039.73001
1039,20060.20999
1040,19470.28997
1041,20782.72001
1042,23847.33005
1043,15282.11003
1044,12505.49
1045,25722.02
1046,15666.87996
1047,39674.02999
1048,7879.31997
1049,19715.25998
1050,19467.41
1051,10714.62001
1052,30376.47997
1053,39489.04005
1054,3146.909993
1055,16959.45996
1056,18496.58001
1057,17934.21
1058,57.74000012
1059,241.2999974
1060,15984.38997
1061,24838.91999
1062,6487.899932
1063,31087.33994
1064,23612.25999
1065,675.929992
1066,15232.80999
1067,17439.77999
1068,20451.10997
1069,23772.10003
1070,34267.73999
1071,17748.18996
1072,14106.22989
1073,14287.07004
1074,19380.50015
1075,12004.37999
1076,38628.25996
1077,34458.14994
1078,19348.43019
1079,19593.05006
1080,14612.28004
1081,29932.96999
1082,20619.10999
1083,25815.36998
1084,24295.15981
1085,18932.18997
1086,24473.74007
1087,8696.799893
1088,34896.92002
1089,21271.25998
1090,17721.60998
1091,18050.19988
1092,26985.75002
1093,10226.53
1094,28742.41005
1095,27069.13007
1096,21740.59
1097,23659.81002
1098,24304.30996
1099,23115.37994
1100,30312.28999
1101,16287.21996
1102,17545.52
1103,15935.17998
1104,8125.05
1105,8215.820008
1106,16749.64007
1107,40013.82996
1108,18588.76998
1109,18927.63999
1110,21349.11997
1111,29023.70001
1112,21165.80998
1113,15902.66999
1114,19012.76993
1115,26106.90999
1116,17554.22997
1117,23851.8
1118,31248.27995
1119,22164.61003
1120,19072.72994
1121,40322.67003
1122,21285.85002
1123,8969.139982
1124,16600.12001
1125,23867.35999
1126,15867.27001
1127,27183.19994
1128,19311.23998
1129,10228.44001
1130,7827.250003
1131,846.2700006
1132,25390.08999
1133,36402.36997
1134,39913.77998
1135,22485.28994
1136,12651.19002
1137,12384.09995
1138,10253.96998
1139,11180.65003
1140,9966.50002
1141,11672.60999
1142,26652.81995
1143,14981.53991
1144,25605.45003
1145,18917.27001
1146,18029.40999
1147,10272.94001
1148,18259.59999
1149,19449.42004
1150,29864.61
1151,24961.12003
1152,29432.97995
1153,17982.40999
1154,28634.84002
1155,25897.29991
1156,24612.68001
1157,7032.750004
1158,28609.39997
1159,667.7499928
1160,15567.68993
1161,28298.58995
1162,20574.25994
1163,26580.98001
1164,18120.99
1165,11774.26998
1166,13112
1167,32086.55997
1168,20173.80996
1169,20257.32004
1170,26907.89999
1171,20078.78997
1172,19033.02994
1173,13376.00003
1174,26945.30001
1175,22842.23
1176,24282.80998
1177,38161.02999
1178,19545.36002
1179,9661.710024
1180,25090.40005
1181,14766.89995
1182,493.1199972
1183,22794.25996
1184,22296.71001
1185,650.1199976
1186,22450.64996
1187,24787.55997
1188,14477.46998
1189,9107.840008
1190,5992.270052
1191,17071.22998
1192,1442.760002
1193,35460.01996
1194,11380.60999
1195,22680.12004
1196,25989.99998
1197,7358.109996
1198,15734.51009
1199,15521.15996
1200,20933.75995
1201,8370.890033
1202,29164.48997
1203,9257.800002
1204,12735.83991
1205,34434.10002
1206,23750.84
1207,12688.52998
1208,34904.89989
1209,26487.40005
1210,28926.51993
1211,11473.99001
1212,17160.59999
1213,17462.43
1214,7147.150026
1215,16105.06
1216,19806.97001
1217,24286.89997
1218,12891.11999
1219,745.6000009
1220,14042.57001
1221,13679.84996
1222,21437.00992
1223,18614.88
1224,32627.36002
1225,16933.62992
1226,18763.51011
1227,11857.90998
1228,18021.63006
1229,21249.56996
1230,20507.92004
1231,17548.78
1232,18887.34996
1233,15412.19993
1234,29865.23993
1235,25687.83995
1236,9820.139996
1237,17224.29
1238,12013.06004
1239,18250.88003
1240,5242.249981
1241,15164.04994
1242,30289.57999
1243,15002.74998
1244,39.4199998
1245,8376.309988
1246,18728.29997
1247,20156.71993
1248,18991.19002
1249,16052.69999
1250,18802.06994
1251,8966.029964
1252,17604.28998
1253,25943.32999
1254,16636.47001
1255,7342.790004
1256,9574.469948
1257,15028.04002
1258,23853.26
1259,34126.62004
1260,12992.75991
1261,2983.469995
1262,11460.44003
1263,17080.63997
1264,14166.94002
1265,12197.63996
1266,24964.94994
1267,18651.45001
1268,17883.57001
1269,10130.77
1270,14986.65995
1271,13875.22003
1272,20939.79001
1273,8099.569992
1274,9321.500004
1275,13496.34004
1276,10339.92999
1277,8725.560031
1278,30069.05
1279,22752.76002
1280,14208.93998
1281,18408.30992
1282,11946.88003
1283,9080.140025
1284,22169.79008
1285,525.9799986
1286,15160.30994
1287,26548.22003
1288,31359.07999
1289,12874.03995
1290,11369.69
1291,11108.35001
1292,15600.69002
1293,4967.360001
1294,20879.81007
1295,14232.25005
1296,17603.42002
1297,22084.17006
1298,855.3999931
1299,34463.57003
1300,33584.34002
1301,12723.81999
1302,17767.73
1303,18586.61002
1304,7325.159986
1305,16431.53998
1306,9552.100008
1307,11012.90004
1308,14807.89004
1309,10309.18997
1310,24482.75
1311,5540.900003
1312,21441.26993
1313,9895.669984
1314,16981.73001
1315,12427.4
1316,34903.44989
1317,18634.55004
1318,30435.19996
1319,11552.06008
1320,16871.77995
1321,10782.74995
1322,11123.51995
1323,27812.89996
1324,26187.64997
1325,13383.91999
1326,12095.13996
1327,17238.70991
1328,14272.02005
1329,20970.30003
1330,1243.510002
1331,26777.65999
1332,18388.35999
1333,31386.05997
1334,442.3499929
1335,33481.13004
1336,27061.16001
1337,14367.51997
1338,16061.44997
1339,584.589999
1340,27209.65004
1341,12675.19998
1342,15956.66995
1343,22000.38996
1344,10377.42001
1345,21502.69998
1346,15677.09002
1347,24933.86004
1348,21660.51997
1349,15231.94999
1350,18270
1351,924.8399981
1352,24310.70001
1353,26172.13997
1354,7649.080021
1355,25129.10994
1356,115.4500005
1357,45901.46003
1358,17856.78003
1359,11467.7
1360,13976.92002
1361,14186.98
1362,20548.82998
1363,19515.62999
1364,17438.69999
1365,6406.499982
1366,24653.48996
1367,18744.28995
1368,7996.100013
1369,16501.06005
1370,203.6599985
1371,15145.33001
1372,14964.86003
1373,18687.20996
1374,11692.45001
1375,7192.249978
1376,9099.969987
1377,29054.38999
1378,5932.109987
1379,10252.82002
1380,7038.790014
1381,12422.37999
1382,15469.31
1383,13570.55
1384,7237.60999
1385,13192.88003
1386,13443.93995
1387,23869.23999
1388,2051.469991
1389,16561.03001
1390,4031.600002
1391,15813.55007
1392,28663.49999
1393,31251.21994
1394,7997.580003
1395,12870.14001
1396,11148.02001
1397,21975.51997
1398,19356.20997
1399,14159.94
1400,11841.07006
1401,14095.71997
1402,8791.859988
1403,15238.58
1404,935.6499978
1405,10209.88997
1406,9214.680011
1407,23179.10995
1408,5777.510012
1409,14670.29997
1410,25004.65996
1411,15827.40998
1412,12501.30998
1413,9852.489968
1414,10888.15002
1415,1986.500003
1416,19593.82002
1417,20468.30002
1418,20197.64994
1419,32148.85005
1420,12360.96998
1421,16003.30002
1422,10086.90003
1423,11734.13995
1424,3218.939992
1425,17606.84998
1426,9943.089982
1427,13237.48
1428,9367.219993
1429,26731.76004
1430,9261.329993
1431,15446.72003
1432,19672.9799
1433,25052.98
1434,179.8299994
1435,19400.67999
1436,15858.31
1437,17857.85999
1438,11249.85001
1439,15291.78998
1440,20218.89995
1441,22263.12003
1442,10077.45003
1443,15712.22999
1444,20822.19998
1445,6972.249995
1446,13465.75
1447,3923.520003
1448,23695.50001
1449,29790.35004
1450,11030.89
1451,22511.57995
1452,12874.59998
1453,18668.45002
1454,14001.42001
1455,21523.53
1456,16536.35991
1457,20446.79999
1458,20755.68998
1459,13378.54999
1460,20085.87998
1461,12148.72992
1462,12622.30002
1463,7870.129968
1464,15036.18005
1465,20935.95002
1466,25965.54995
1467,10615.88
1468,12799.77997
1469,26511.84997
1470,10159.35001
1471,14360.10009
1472,13759.96998
1473,9977.069994
1474,30921.97998
1475,16577.73997
1476,19210.01001
1477,12223.89993
1478,7191.18999
1479,7369.569974
1480,13656.35
1481,334.9999985
1482,19371.58
1483,12081.69999
1484,8923.359974
1485,15960.76997
1486,14321.75996
1487,8920.049982
1488,23538.73
1489,10714.84
1490,11582.96
1491,14075.49993
1492,36382.58997
1493,160.9499988
1494,26222.91994
1495,12160.54999
1496,18956.48002
1497,8668.610032
1498,11498.15003
1499,9462.980009
1500,17689.78998
1501,17932.37001
1502,3651.329996
1503,19033.61003
1504,13058.32991
1505,25833.66998
1506,8878.640002
1507,12313.79001
1508,21557.12992
1509,10622.70998
1510,28301.43002
1511,9130.820019
1512,9205.810016
1513,10925.90002
1514,22173.40995
1515,17860.09994
1516,19728.99003
1517,12989.01001
1518,4954.929976
1519,18696.33998
1520,16972.11993
1521,9075.500005
1522,1938.279993
1523,10819.63006
1524,14500.68999
1525,7420.549998
1526,7978.490008
1527,17668.69
1528,1706.869989
1529,11220.87001
1530,12763.99006
1531,9808.130055
1532,13356.24002
1533,6913.87999
1534,17675.50994
1535,6913.550007
1536,13896.61997
1537,7321.52002
1538,11335.28997
1539,16381.35997
1540,12035.83998
1541,32932.68009
1542,13172.49991
1543,7621.619956
1544,11073.29001
1545,15038.22
1546,22335.88005
1547,20017.71998
1548,10171.66997
1549,13657.52005
1550,26170.65997
1551,18532.10996
1552,12640.03
1553,23295.85003
1554,17209.80997
1555,11691.37003
1556,10719.80002
1557,22525
1558,21302.83003
1559,9280.339976
1560,18619.12999
1561,12101.33997
1562,6694.159999
1563,17074.74002
1564,9598.610002
1565,823.9199983
1566,10007.60003
1567,18340.24001
1568,11374.77
1569,6523.819998
1570,15721.95997
1571,21376.34998
1572,10205.2
1573,18208.86997
1574,22031.71001
1575,14160.48001
1576,11279.50999
1577,9253.970034
1578,17908.50995
1579,15691.32001
1580,18213.22999
1581,14320.34998
1582,14210.71002
1583,14391.32
1584,11749.18008
1585,11376.65999
1586,870.8600033
1587,18340.05001
1588,20818.6999
1589,5903.810025
1590,12978.63999
1591,7322.500003
1592,15685.37998
1593,13737.46003
1594,40290.64008
1595,138.6300038
1596,13740.65
1597,5112.039977
1598,9647.980053
1599,15097.99998
1600,10138.41996
1601,15098.27005
1602,8566.939984
1603,9330.929935
1604,16380.40001
1605,26059.33999
1606,29596.54992
1607,17328.97996
1608,16333.93999
1609,10132.95997
1610,5837.250012
1611,13972.51999
1612,17970.06998
1613,5295.469986
1614,25461.04002
1615,8568.569965
1616,49268.31987
1617,7535.179963
1618,15985.71
1619,8354.029967
1620,9033.389989
1621,17721.82001
1622,14790.82
1623,13680.25998
1624,11523.36002
1625,9709.610001
1626,15703.56996
1627,16071.23002
1628,20547.57999
1629,8325.890018
1630,9344.09002
1631,10552.09999
1632,28135.30003
1633,8164.070005
1634,10961.30999
1635,6110.740003
1636,9817.640029
1637,12088.12999
1638,10827.25999
1639,11055.24001
1640,16133.58005
1641,9280.950011
1642,9510.359934
1643,7696.920005
1644,16144.15001
1645,8158.969988
1646,16137.15008
1647,14140.68003
1648,9017.779946
1649,12314.99
1650,9175.879995
1651,15060.36996
1652,12933.09004
1653,7987.879978
1654,15004.64003
1655,16407.91994
1656,13952.28
1657,9392.439999
1658,7427.570023
1659,19902.92002
1660,11586.51997
1661,5942.72997
1662,11769.72
1663,8875.060007
1664,14798.70995
1665,4294.28
1666,1497.789995
1667,16574.75004
1668,8053.449996
1669,33093.15005
1670,5241.699976
1671,16713.13999
1672,8221.659998
1673,10906.91998
1674,18050.12983
1675,2925.86999
1676,8803.289995
1677,12581.68997
1678,10510.17002
1679,12449.18999
1680,4192.389993
1681,27291.16999
1682,19100.72999
1683,10296.82003
1684,19969.80996
1685,9826.46001
